time	V(rpm)	I(L1)
6.831119727613630e+01	7.472607e+02	1.101001e+00
6.850160027613541e+01	7.472607e+02	1.101001e+00
6.869203527613450e+01	7.472607e+02	1.101001e+00
6.888253427613361e+01	7.472607e+02	1.101001e+00
6.907316127613271e+01	7.472607e+02	1.101001e+00
6.926404427613181e+01	7.472607e+02	1.101001e+00
6.945543927613092e+01	7.472607e+02	1.101001e+00
6.964581127613002e+01	7.472607e+02	1.101001e+00
6.983618427612912e+01	7.472607e+02	1.101001e+00
7.001001059654838e+01	7.472607e+02	1.100805e+00
7.001005896501842e+01	7.472611e+02	1.097669e+00
7.001010733348845e+01	7.472604e+02	1.093292e+00
7.001015570195848e+01	7.472586e+02	1.087673e+00
7.001020407042850e+01	7.472557e+02	1.080812e+00
7.001025243889853e+01	7.472517e+02	1.072709e+00
7.001030080736857e+01	7.472466e+02	1.063365e+00
7.001034917583860e+01	7.472403e+02	1.052779e+00
7.001035317583860e+01	7.472397e+02	1.051941e+00
7.001067131869559e+01	7.471552e+02	9.778730e-01
7.001098946155257e+01	7.469948e+02	9.034442e-01
7.001130760440955e+01	7.467586e+02	8.286549e-01
7.001162574726655e+01	7.464465e+02	7.535053e-01
7.001194389012353e+01	7.460586e+02	6.779953e-01
7.001226203298052e+01	7.455949e+02	6.021248e-01
7.001258017583750e+01	7.450552e+02	5.258939e-01
7.001274117583742e+01	7.447535e+02	4.877430e-01
7.001301546155157e+01	7.441948e+02	4.228254e-01
7.001328974726572e+01	7.435807e+02	3.580042e-01
7.001356403297987e+01	7.429113e+02	2.932795e-01
7.001383831869401e+01	7.421865e+02	2.286512e-01
7.001411260440817e+01	7.414063e+02	1.641193e-01
7.001438689012231e+01	7.405707e+02	9.968376e-02
7.001466117583647e+01	7.396797e+02	3.534468e-02
7.001472789012215e+01	7.394548e+02	1.970984e-02
7.001479460440783e+01	7.392267e+02	4.080644e-03
7.001486131869351e+01	7.389953e+02	-1.154292e-02
7.001492803297920e+01	7.387606e+02	-2.716084e-02
7.001499474726488e+01	7.385228e+02	-4.277312e-02
7.001506146155056e+01	7.382816e+02	-5.837976e-02
7.001512817583624e+01	7.380373e+02	-7.398077e-02
7.001513017583623e+01	7.380299e+02	-7.444838e-02
7.001547117583607e+01	7.367294e+02	-1.541008e-01
7.001581217583589e+01	7.353454e+02	-2.336079e-01
7.001615317583573e+01	7.338780e+02	-3.129697e-01
7.001649417583556e+01	7.323272e+02	-3.921862e-01
7.001683517583540e+01	7.306929e+02	-4.712574e-01
7.001717617583522e+01	7.289752e+02	-5.501834e-01
7.001751717583505e+01	7.271740e+02	-6.289641e-01
7.001752117583506e+01	7.271524e+02	-6.298873e-01
7.001786217583489e+01	7.252678e+02	-7.085227e-01
7.001820317583471e+01	7.233017e+02	-7.870162e-01
7.001854417583455e+01	7.212540e+02	-8.653676e-01
7.001888517583438e+01	7.191248e+02	-9.435771e-01
7.001922617583422e+01	7.169141e+02	-1.021645e+00
7.001956717583404e+01	7.146218e+02	-1.099570e+00
7.001990817583388e+01	7.122480e+02	-1.177354e+00
7.001990917583387e+01	7.122410e+02	-1.177582e+00
7.002000000000000e+01	7.115953e+02	-1.198276e+00
7.002006892384431e+01	7.111007e+02	-1.209308e+00
7.002013784768862e+01	7.106053e+02	-1.218206e+00
7.002020677153293e+01	7.101091e+02	-1.224969e+00
7.002027569537725e+01	7.096121e+02	-1.229597e+00
7.002034461922156e+01	7.091143e+02	-1.232090e+00
7.002041354306587e+01	7.086157e+02	-1.232449e+00
7.002048246691018e+01	7.081162e+02	-1.230672e+00
7.002283246691003e+01	6.913221e+02	-1.202517e+00
7.002518246690988e+01	6.748854e+02	-1.174737e+00
7.002753246690973e+01	6.588060e+02	-1.147332e+00
7.002988246690958e+01	6.430840e+02	-1.120303e+00
7.003223246690943e+01	6.277193e+02	-1.093649e+00
7.003458246690928e+01	6.127121e+02	-1.067370e+00
7.003693246690914e+01	5.980621e+02	-1.041467e+00
7.003693646690914e+01	5.980375e+02	-1.041424e+00
7.003958646690897e+01	5.819159e+02	-1.013353e+00
7.004223646690880e+01	5.661781e+02	-9.859500e-01
7.004488646690864e+01	5.508241e+02	-9.592154e-01
7.004753646690847e+01	5.358539e+02	-9.331491e-01
7.005018646690830e+01	5.212675e+02	-9.077511e-01
7.005283646690813e+01	5.070649e+02	-8.830214e-01
7.005548646690796e+01	4.932462e+02	-8.589600e-01
7.005550246690797e+01	4.931637e+02	-8.588163e-01
7.005815589547923e+01	4.796769e+02	-8.353330e-01
7.006080932405050e+01	4.665116e+02	-8.124094e-01
7.006346275262176e+01	4.536678e+02	-7.900456e-01
7.006611618119301e+01	4.411454e+02	-7.682414e-01
7.006876960976427e+01	4.289445e+02	-7.469971e-01
7.007142303833554e+01	4.170651e+02	-7.263124e-01
7.007407646690680e+01	4.055071e+02	-7.061875e-01
7.007414046690680e+01	4.052314e+02	-7.057076e-01
7.007769560976381e+01	3.902227e+02	-6.795741e-01
7.008125075262083e+01	3.756831e+02	-6.542576e-01
7.008480589547784e+01	3.616127e+02	-6.297580e-01
7.008836103833487e+01	3.480115e+02	-6.060754e-01
7.009191618119188e+01	3.348795e+02	-5.832098e-01
7.009547132404890e+01	3.222167e+02	-5.611612e-01
7.009902646690591e+01	3.100231e+02	-5.399295e-01
7.009909046690591e+01	3.098067e+02	-5.395527e-01
7.010342546690583e+01	2.955087e+02	-5.146568e-01
7.010776046690576e+01	2.817428e+02	-4.906876e-01
7.011209546690569e+01	2.685092e+02	-4.676450e-01
7.011643046690561e+01	2.558078e+02	-4.455291e-01
7.012076546690554e+01	2.436386e+02	-4.243399e-01
7.012510046690547e+01	2.320015e+02	-4.040773e-01
7.012943546690539e+01	2.208967e+02	-3.847414e-01
7.013173046690535e+01	2.151755e+02	-3.747796e-01
7.013586646690528e+01	2.052161e+02	-3.574382e-01
7.014000246690520e+01	1.956124e+02	-3.407161e-01
7.014413846690513e+01	1.863644e+02	-3.246134e-01
7.014827446690506e+01	1.774722e+02	-3.091302e-01
7.015241046690500e+01	1.689358e+02	-2.942664e-01
7.015654646690491e+01	1.607550e+02	-2.800219e-01
7.016068246690485e+01	1.529300e+02	-2.663969e-01
7.016217903833338e+01	1.501637e+02	-2.615803e-01
7.016367560976192e+01	1.474359e+02	-2.568305e-01
7.016517218119046e+01	1.447464e+02	-2.521475e-01
7.016666875261900e+01	1.420954e+02	-2.475315e-01
7.016816532404754e+01	1.394827e+02	-2.429824e-01
7.016966189547608e+01	1.369085e+02	-2.385001e-01
7.017115846690461e+01	1.343727e+02	-2.340847e-01
7.017115946690461e+01	1.343710e+02	-2.340818e-01
7.017511032404738e+01	1.278686e+02	-2.227597e-01
7.017906118119015e+01	1.215891e+02	-2.118257e-01
7.018301203833292e+01	1.155323e+02	-2.012796e-01
7.018696289547570e+01	1.096985e+02	-1.911216e-01
7.019091375261847e+01	1.040874e+02	-1.813516e-01
7.019486460976124e+01	9.869918e+01	-1.719695e-01
7.019881546690401e+01	9.353378e+01	-1.629754e-01
7.020253389547536e+01	8.884440e+01	-1.548102e-01
7.020625232404670e+01	8.430720e+01	-1.469100e-01
7.020997075261805e+01	7.992219e+01	-1.392748e-01
7.021368918118939e+01	7.568936e+01	-1.319045e-01
7.021740760976074e+01	7.160873e+01	-1.247992e-01
7.022112603833209e+01	6.768028e+01	-1.179590e-01
7.022484446690343e+01	6.390402e+01	-1.113837e-01
7.022564560976056e+01	6.310535e+01	-1.099930e-01
7.022644675261769e+01	6.231272e+01	-1.086129e-01
7.022724789547482e+01	6.152615e+01	-1.072433e-01
7.022804903833196e+01	6.074563e+01	-1.058843e-01
7.022885018118909e+01	5.997117e+01	-1.045358e-01
7.022965132404622e+01	5.920275e+01	-1.031978e-01
7.023045246690334e+01	5.844039e+01	-1.018704e-01
7.023046846690335e+01	5.842522e+01	-1.018440e-01
7.023383432404617e+01	5.529383e+01	-9.639152e-02
7.023720018118900e+01	5.225529e+01	-9.110077e-02
7.024056603833182e+01	4.930960e+01	-8.597172e-02
7.024393189547463e+01	4.645678e+01	-8.100434e-02
7.024729775261746e+01	4.369682e+01	-7.619866e-02
7.025066360976028e+01	4.102971e+01	-7.155466e-02
7.025402946690311e+01	3.845547e+01	-6.707235e-02
7.025709846690307e+01	3.617838e+01	-6.310744e-02
7.026016746690304e+01	3.396335e+01	-5.925061e-02
7.026323646690301e+01	3.181039e+01	-5.550184e-02
7.026630546690298e+01	2.971949e+01	-5.186114e-02
7.026937446690295e+01	2.769066e+01	-4.832851e-02
7.027244346690291e+01	2.572389e+01	-4.490395e-02
7.027551246690288e+01	2.381919e+01	-4.158746e-02
7.027831660976000e+01	2.212654e+01	-3.864021e-02
7.028112075261711e+01	2.047636e+01	-3.576689e-02
7.028392489547423e+01	1.886864e+01	-3.296751e-02
7.028672903833133e+01	1.730339e+01	-3.024206e-02
7.028953318118845e+01	1.578059e+01	-2.759055e-02
7.029233732404556e+01	1.430025e+01	-2.501297e-02
7.029514146690268e+01	1.286238e+01	-2.250932e-02
7.029780960975981e+01	1.152935e+01	-2.018822e-02
7.030047775261693e+01	1.022829e+01	-1.792280e-02
7.030314589547406e+01	8.959198e+00	-1.571305e-02
7.030581403833118e+01	7.722084e+00	-1.355897e-02
7.030848218118831e+01	6.516943e+00	-1.146056e-02
7.031115032404543e+01	5.343777e+00	-9.417827e-03
7.031381846690256e+01	4.202583e+00	-7.430767e-03
7.031535375261684e+01	3.558177e+00	-6.308718e-03
7.031688903833111e+01	2.922988e+00	-5.202718e-03
7.031842432404540e+01	2.297015e+00	-4.112766e-03
7.031995960975968e+01	1.680259e+00	-3.038862e-03
7.032149489547396e+01	1.072720e+00	-1.981006e-03
7.032303018118823e+01	4.743971e-01	-9.391989e-04
7.032456546690251e+01	-1.147089e-01	8.656039e-05
7.032690489547393e+01	-9.957030e-01	1.620559e-03
7.032924432404535e+01	-1.857947e+00	3.121910e-03
7.033158375261677e+01	-2.701441e+00	4.590613e-03
7.033392318118818e+01	-3.526185e+00	6.026668e-03
7.033626260975960e+01	-4.332179e+00	7.430076e-03
7.033860203833102e+01	-5.119423e+00	8.800835e-03
7.034094146690244e+01	-5.887917e+00	1.013895e-02
7.034431346690242e+01	-6.964735e+00	1.201392e-02
7.034768546690240e+01	-8.009537e+00	1.383314e-02
7.035105746690239e+01	-9.022322e+00	1.559662e-02
7.035442946690237e+01	-1.000309e+01	1.730435e-02
7.035780146690236e+01	-1.095185e+01	1.895633e-02
7.036117346690234e+01	-1.186858e+01	2.055256e-02
7.036454546690233e+01	-1.275331e+01	2.209305e-02
7.036460946690232e+01	-1.276986e+01	2.212189e-02
7.037044103833088e+01	-1.422697e+01	2.465902e-02
7.037627260975944e+01	-1.561377e+01	2.707373e-02
7.038210418118800e+01	-1.693026e+01	2.936602e-02
7.038793575261656e+01	-1.817645e+01	3.153590e-02
7.039376732404511e+01	-1.935233e+01	3.358336e-02
7.039959889547367e+01	-2.045790e+01	3.550840e-02
7.040543046690223e+01	-2.149317e+01	3.731102e-02
7.041800889547365e+01	-2.350790e+01	4.081910e-02
7.043058732404506e+01	-2.534273e+01	4.401393e-02
7.044316575261648e+01	-2.699766e+01	4.689551e-02
7.045574418118790e+01	-2.847269e+01	4.946386e-02
7.046832260975931e+01	-2.976783e+01	5.171897e-02
7.048090103833073e+01	-3.088306e+01	5.366083e-02
7.049347946690214e+01	-3.181840e+01	5.528946e-02
7.051161775261642e+01	-3.299908e+01	5.734527e-02
7.052975603833070e+01	-3.404484e+01	5.916616e-02
7.054789432404498e+01	-3.495567e+01	6.075211e-02
7.056603260975926e+01	-3.573158e+01	6.210312e-02
7.058417089547353e+01	-3.637256e+01	6.321921e-02
7.060230918118782e+01	-3.687862e+01	6.410037e-02
7.062044746690209e+01	-3.724975e+01	6.474659e-02
7.064970375261638e+01	-3.774739e+01	6.561308e-02
7.067896003833064e+01	-3.817137e+01	6.635132e-02
7.070821632404493e+01	-3.852170e+01	6.696132e-02
7.073747260975921e+01	-3.879837e+01	6.744307e-02
7.076672889547349e+01	-3.900140e+01	6.779658e-02
7.079598518118776e+01	-3.913077e+01	6.802184e-02
7.082524146690204e+01	-3.918648e+01	6.811885e-02
7.090949946690202e+01	-3.930284e+01	6.832145e-02
7.099375746690201e+01	-3.939509e+01	6.848208e-02
7.107801546690199e+01	-3.946323e+01	6.860074e-02
7.116227346690196e+01	-3.950728e+01	6.867743e-02
7.124653146690194e+01	-3.952722e+01	6.871215e-02
7.133078946690193e+01	-3.952306e+01	6.870490e-02
7.141504746690191e+01	-3.949479e+01	6.865568e-02
7.192299946690180e+01	-3.949580e+01	6.865744e-02
7.415211546690129e+01	-3.949581e+01	6.865746e-02
7.639563146690080e+01	-3.949581e+01	6.865746e-02
7.864017846690030e+01	-3.949581e+01	6.865746e-02
8.000000000000000e+01	-3.949581e+01	6.865746e-02
8.000001962758913e+01	-3.949586e+01	6.907482e-02
8.000003925517825e+01	-3.949582e+01	6.984842e-02
8.000005888276738e+01	-3.949568e+01	7.097825e-02
8.000007851035649e+01	-3.949544e+01	7.246432e-02
8.000009813794561e+01	-3.949511e+01	7.430662e-02
8.000011776553474e+01	-3.949469e+01	7.650515e-02
8.000013739312386e+01	-3.949416e+01	7.905992e-02
8.000015782169528e+01	-3.949343e+01	8.195297e-02
8.000017825026670e+01	-3.949247e+01	8.502182e-02
8.000019867883812e+01	-3.949130e+01	8.826645e-02
8.000021910740952e+01	-3.948990e+01	9.168686e-02
8.000023953598094e+01	-3.948827e+01	9.528307e-02
8.000025996455236e+01	-3.948642e+01	9.905506e-02
8.000028039312377e+01	-3.948436e+01	1.030028e-01
8.000029239312377e+01	-3.948301e+01	1.053520e-01
8.000030439312376e+01	-3.948157e+01	1.077318e-01
8.000031639312375e+01	-3.948003e+01	1.101422e-01
8.000032839312375e+01	-3.947841e+01	1.125832e-01
8.000034039312375e+01	-3.947669e+01	1.150549e-01
8.000035239312373e+01	-3.947488e+01	1.175571e-01
8.000036439312373e+01	-3.947297e+01	1.200900e-01
8.000036639312373e+01	-3.947264e+01	1.205139e-01
8.000037339312372e+01	-3.947148e+01	1.220018e-01
8.000039339312372e+01	-3.946797e+01	1.263070e-01
8.000041339312371e+01	-3.946418e+01	1.306542e-01
8.000043339312370e+01	-3.946011e+01	1.350434e-01
8.000045339312368e+01	-3.945575e+01	1.394747e-01
8.000047339312367e+01	-3.945112e+01	1.439479e-01
8.000049339312366e+01	-3.944621e+01	1.484631e-01
8.000051339312365e+01	-3.944101e+01	1.530204e-01
8.000058610740933e+01	-3.941972e+01	1.698762e-01
8.000065882169501e+01	-3.939448e+01	1.868262e-01
8.000073153598069e+01	-3.936529e+01	2.038702e-01
8.000080425026637e+01	-3.933215e+01	2.210083e-01
8.000087696455205e+01	-3.929506e+01	2.382404e-01
8.000094967883773e+01	-3.925402e+01	2.555666e-01
8.000102239312341e+01	-3.920904e+01	2.729869e-01
8.000106339312339e+01	-3.918189e+01	2.827674e-01
8.000135753598039e+01	-3.894957e+01	3.529896e-01
8.000165167883738e+01	-3.865258e+01	4.231067e-01
8.000194582169438e+01	-3.829090e+01	4.931187e-01
8.000223996455138e+01	-3.786456e+01	5.630257e-01
8.000253410740838e+01	-3.737354e+01	6.328275e-01
8.000282825026537e+01	-3.681784e+01	7.025243e-01
8.000312239312237e+01	-3.619747e+01	7.721159e-01
8.000345139312221e+01	-3.542823e+01	8.498107e-01
8.000379239312204e+01	-3.454595e+01	9.301913e-01
8.000413339312186e+01	-3.357886e+01	1.010424e+00
8.000447439312170e+01	-3.252696e+01	1.090510e+00
8.000481539312153e+01	-3.139026e+01	1.170447e+00
8.000515639312137e+01	-3.016876e+01	1.250237e+00
8.000549739312119e+01	-2.886244e+01	1.329879e+00
8.000583839312102e+01	-2.747132e+01	1.409374e+00
8.000584039312102e+01	-2.746292e+01	1.409840e+00
8.000618139312085e+01	-2.598749e+01	1.489188e+00
8.000652239312068e+01	-2.442919e+01	1.568391e+00
8.000686339312051e+01	-2.278802e+01	1.647451e+00
8.000720439312035e+01	-2.106399e+01	1.726366e+00
8.000754539312018e+01	-1.925709e+01	1.805136e+00
8.000788639312000e+01	-1.736732e+01	1.883763e+00
8.000822739311984e+01	-1.539468e+01	1.962245e+00
8.000823139311984e+01	-1.537106e+01	1.963164e+00
8.000848764029566e+01	-1.383429e+01	2.022115e+00
8.000874388747148e+01	-1.225166e+01	2.080943e+00
8.000900013464729e+01	-1.062318e+01	2.139647e+00
8.000925638182311e+01	-8.948850e+00	2.198228e+00
8.000951262899892e+01	-7.228662e+00	2.256686e+00
8.000976887617475e+01	-5.462621e+00	2.315020e+00
8.001002512335056e+01	-3.650726e+00	2.373232e+00
8.001007226620769e+01	-3.312332e+00	2.380459e+00
8.001011940906481e+01	-2.973465e+00	2.386514e+00
8.001016655192194e+01	-2.634124e+00	2.391397e+00
8.001021369477908e+01	-2.294309e+00	2.395108e+00
8.001026083763621e+01	-1.954021e+00	2.397647e+00
8.001030798049334e+01	-1.613258e+00	2.399014e+00
8.001035512335046e+01	-1.272022e+00	2.399210e+00
8.001044583763617e+01	-6.158761e-01	2.399735e+00
8.001053655192189e+01	3.985959e-02	2.399944e+00
8.001062726620759e+01	6.951849e-01	2.399838e+00
8.001071798049330e+01	1.350100e+00	2.399416e+00
8.001080869477900e+01	2.004604e+00	2.398678e+00
8.001089940906472e+01	2.658698e+00	2.397623e+00
8.001099012335042e+01	3.312382e+00	2.396254e+00
8.001140055192182e+01	6.262142e+00	2.391170e+00
8.001181098049322e+01	9.200325e+00	2.386095e+00
8.001222140906462e+01	1.212693e+01	2.381028e+00
8.001263183763604e+01	1.504196e+01	2.375969e+00
8.001304226620744e+01	1.794541e+01	2.370919e+00
8.001345269477883e+01	2.083728e+01	2.365877e+00
8.001386312335023e+01	2.371758e+01	2.360844e+00
8.001387912335024e+01	2.382962e+01	2.360649e+00
8.001647812335007e+01	4.177674e+01	2.329399e+00
8.001907712334992e+01	5.930422e+01	2.298880e+00
8.002167612334975e+01	7.641207e+01	2.269092e+00
8.002427512334958e+01	9.310029e+01	2.240034e+00
8.002687412334942e+01	1.093689e+02	2.211707e+00
8.002947312334926e+01	1.252178e+02	2.184110e+00
8.003207212334910e+01	1.406472e+02	2.157244e+00
8.003251712334907e+01	1.432547e+02	2.152704e+00
8.003516612334890e+01	1.585228e+02	2.126119e+00
8.003781512334874e+01	1.734276e+02	2.100167e+00
8.004046412334857e+01	1.879690e+02	2.074847e+00
8.004311312334839e+01	2.021470e+02	2.050160e+00
8.004576212334823e+01	2.159617e+02	2.026106e+00
8.004841112334806e+01	2.294130e+02	2.002684e+00
8.005106012334790e+01	2.425009e+02	1.979895e+00
8.005106212334789e+01	2.425107e+02	1.979878e+00
8.005371155191915e+01	2.552718e+02	1.957658e+00
8.005636098049041e+01	2.677292e+02	1.935967e+00
8.005901040906167e+01	2.798829e+02	1.914805e+00
8.006165983763294e+01	2.917328e+02	1.894172e+00
8.006430926620421e+01	3.032790e+02	1.874068e+00
8.006695869477547e+01	3.145214e+02	1.854492e+00
8.006960812334673e+01	3.254601e+02	1.835446e+00
8.006961612334672e+01	3.254928e+02	1.835389e+00
8.007378240906091e+01	3.421048e+02	1.806464e+00
8.007794869477509e+01	3.581195e+02	1.778579e+00
8.008211498048928e+01	3.735368e+02	1.751734e+00
8.008628126620346e+01	3.883568e+02	1.725929e+00
8.009044755191765e+01	4.025794e+02	1.701165e+00
8.009461383763183e+01	4.162047e+02	1.677440e+00
8.009878012334602e+01	4.292326e+02	1.654756e+00
8.009890812334602e+01	4.296265e+02	1.654070e+00
8.010355269477451e+01	4.435283e+02	1.629864e+00
8.010819726620301e+01	4.568802e+02	1.606615e+00
8.011284183763149e+01	4.696821e+02	1.584324e+00
8.011748640905999e+01	4.819342e+02	1.562991e+00
8.012213098048848e+01	4.936364e+02	1.542615e+00
8.012677555191698e+01	5.047887e+02	1.523196e+00
8.013142012334546e+01	5.153911e+02	1.504735e+00
8.013154812334547e+01	5.156783e+02	1.504235e+00
8.013822355191677e+01	5.300530e+02	1.479206e+00
8.014489898048805e+01	5.436487e+02	1.455533e+00
8.015157440905935e+01	5.564654e+02	1.433216e+00
8.015824983763063e+01	5.685031e+02	1.412256e+00
8.016492526620193e+01	5.797618e+02	1.392652e+00
8.017160069477322e+01	5.902416e+02	1.374405e+00
8.017827612334452e+01	5.999423e+02	1.357514e+00
8.017853212334451e+01	6.003071e+02	1.356879e+00
8.018897583763005e+01	6.141882e+02	1.332708e+00
8.019941955191560e+01	6.269918e+02	1.310415e+00
8.020986326620114e+01	6.387176e+02	1.289998e+00
8.022030698048667e+01	6.493658e+02	1.271457e+00
8.023075069477221e+01	6.589363e+02	1.254793e+00
8.024119440905775e+01	6.674291e+02	1.240005e+00
8.025163812334330e+01	6.748443e+02	1.227093e+00
8.025215012334330e+01	6.752025e+02	1.226470e+00
8.027495798048602e+01	6.885114e+02	1.203296e+00
8.029776583762873e+01	7.000838e+02	1.183146e+00
8.032057369477145e+01	7.099196e+02	1.166020e+00
8.034338155191418e+01	7.180189e+02	1.151917e+00
8.036618940905690e+01	7.243817e+02	1.140838e+00
8.038899726619961e+01	7.290080e+02	1.132783e+00
8.041180512334233e+01	7.318977e+02	1.127751e+00
8.041181312334233e+01	7.318989e+02	1.127749e+00
8.043900898048506e+01	7.351228e+02	1.122136e+00
8.046620483762779e+01	7.378878e+02	1.117321e+00
8.049340069477051e+01	7.401938e+02	1.113306e+00
8.052059655191324e+01	7.420408e+02	1.110090e+00
8.054779240905597e+01	7.434288e+02	1.107673e+00
8.057498826619870e+01	7.443579e+02	1.106055e+00
8.060218412334143e+01	7.448279e+02	1.105237e+00
8.060220012334143e+01	7.448283e+02	1.105236e+00
8.079260312334054e+01	7.468756e+02	1.101671e+00
8.098303812333964e+01	7.471998e+02	1.101107e+00
8.117353712333875e+01	7.472510e+02	1.101018e+00
8.136416412333784e+01	7.472592e+02	1.101004e+00
8.155504712333695e+01	7.472604e+02	1.101001e+00
8.174644212333605e+01	7.472607e+02	1.101001e+00
8.193681412333515e+01	7.472607e+02	1.101001e+00
8.212718712333425e+01	7.472607e+02	1.101001e+00
8.231756212333336e+01	7.472607e+02	1.101001e+00
8.250794112333246e+01	7.472607e+02	1.101001e+00
8.269832812333156e+01	7.472607e+02	1.101001e+00
8.288873112333067e+01	7.472607e+02	1.101001e+00
8.307916612332977e+01	7.472607e+02	1.101001e+00
8.326966512332888e+01	7.472607e+02	1.101001e+00
8.346029212332797e+01	7.472607e+02	1.101001e+00
8.365117512332708e+01	7.472607e+02	1.101001e+00
8.384257012332618e+01	7.472607e+02	1.101001e+00
8.403294212332528e+01	7.472607e+02	1.101001e+00
8.422331512332438e+01	7.472607e+02	1.101001e+00
8.441369012332349e+01	7.472607e+02	1.101001e+00
8.460406912332259e+01	7.472607e+02	1.101001e+00
8.479445612332169e+01	7.472607e+02	1.101001e+00
8.498485912332080e+01	7.472607e+02	1.101001e+00
8.517529412331990e+01	7.472607e+02	1.101001e+00
8.536579312331901e+01	7.472607e+02	1.101001e+00
8.555642012331811e+01	7.472607e+02	1.101001e+00
8.574730312331721e+01	7.472607e+02	1.101001e+00
8.593869812331631e+01	7.472607e+02	1.101001e+00
8.612907012331542e+01	7.472607e+02	1.101001e+00
8.631944312331451e+01	7.472607e+02	1.101001e+00
8.650981812331362e+01	7.472607e+02	1.101001e+00
8.670019712331272e+01	7.472607e+02	1.101001e+00
8.689058412331183e+01	7.472607e+02	1.101001e+00
8.708098712331093e+01	7.472607e+02	1.101001e+00
8.727142212331003e+01	7.472607e+02	1.101001e+00
8.746192112330914e+01	7.472607e+02	1.101001e+00
8.765254812330824e+01	7.472607e+02	1.101001e+00
8.784343112330734e+01	7.472607e+02	1.101001e+00
8.803482612330644e+01	7.472607e+02	1.101001e+00
8.822519812330555e+01	7.472607e+02	1.101001e+00
8.841557112330464e+01	7.472607e+02	1.101001e+00
8.860594612330375e+01	7.472607e+02	1.101001e+00
8.879632512330285e+01	7.472607e+02	1.101001e+00
8.898671212330196e+01	7.472607e+02	1.101001e+00
8.917711512330106e+01	7.472607e+02	1.101001e+00
8.936755012330016e+01	7.472607e+02	1.101001e+00
8.955804912329927e+01	7.472607e+02	1.101001e+00
8.974867612329837e+01	7.472607e+02	1.101001e+00
8.993955912329747e+01	7.472607e+02	1.101001e+00
9.001001053595878e+01	7.472607e+02	1.100807e+00
9.001007770963771e+01	7.472616e+02	1.095019e+00
9.001014488331664e+01	7.472599e+02	1.087505e+00
9.001021205699557e+01	7.472558e+02	1.078265e+00
9.001027923067450e+01	7.472492e+02	1.067299e+00
9.001034640435343e+01	7.472400e+02	1.054608e+00
9.001041357803236e+01	7.472284e+02	1.040190e+00
9.001048075171128e+01	7.472142e+02	1.024046e+00
9.001166275171070e+01	7.464055e+02	7.439291e-01
9.001200375171054e+01	7.459764e+02	6.627604e-01
9.001234475171036e+01	7.454610e+02	5.817418e-01
9.001268575171019e+01	7.448593e+02	5.008732e-01
9.001302675171003e+01	7.441713e+02	4.201546e-01
9.001336775170986e+01	7.433970e+02	3.395860e-01
9.001370875170969e+01	7.425364e+02	2.591674e-01
9.001404975170952e+01	7.415896e+02	1.788988e-01
9.001405075170952e+01	7.415867e+02	1.786637e-01
9.001416903742374e+01	7.412384e+02	1.508548e-01
9.001428732313798e+01	7.408799e+02	1.230638e-01
9.001440560885220e+01	7.405112e+02	9.529049e-02
9.001452389456642e+01	7.401323e+02	6.753503e-02
9.001464218028065e+01	7.397432e+02	3.979737e-02
9.001476046599488e+01	7.393438e+02	1.207750e-02
9.001487875170911e+01	7.389343e+02	-1.562456e-02
9.001510146599470e+01	7.381353e+02	-6.773506e-02
9.001532418028032e+01	7.373005e+02	-1.197832e-01
9.001554689456592e+01	7.364299e+02	-1.717689e-01
9.001576960885153e+01	7.355235e+02	-2.236923e-01
9.001599232313713e+01	7.345813e+02	-2.755533e-01
9.001621503742274e+01	7.336032e+02	-3.273519e-01
9.001643775170834e+01	7.325894e+02	-3.790882e-01
9.001643975170833e+01	7.325801e+02	-3.795525e-01
9.001678075170817e+01	7.309580e+02	-4.586450e-01
9.001712175170799e+01	7.292535e+02	-5.375940e-01
9.001746275170782e+01	7.274666e+02	-6.163995e-01
9.001780375170766e+01	7.255974e+02	-6.950616e-01
9.001814475170750e+01	7.236457e+02	-7.735802e-01
9.001848575170732e+01	7.216117e+02	-8.519554e-01
9.001882675170715e+01	7.194952e+02	-9.301871e-01
9.001883075170716e+01	7.194699e+02	-9.311039e-01
9.002000000000001e+01	7.115953e+02	-1.198276e+00
9.002006824111348e+01	7.111056e+02	-1.209240e+00
9.002013648222695e+01	7.106152e+02	-1.218091e+00
9.002020472334041e+01	7.101239e+02	-1.224830e+00
9.002027296445388e+01	7.096319e+02	-1.229457e+00
9.002034120556735e+01	7.091390e+02	-1.231972e+00
9.002040944668082e+01	7.086453e+02	-1.232374e+00
9.002047768779428e+01	7.081508e+02	-1.230663e+00
9.002854968779377e+01	6.519556e+02	-1.135307e+00
9.003119968779360e+01	6.344706e+02	-1.104862e+00
9.003384968779343e+01	6.174018e+02	-1.075141e+00
9.003649968779327e+01	6.007493e+02	-1.046146e+00
9.003914968779310e+01	5.845130e+02	-1.017875e+00
9.004179968779293e+01	5.686930e+02	-9.903290e-01
9.004444968779276e+01	5.532892e+02	-9.635078e-01
9.004709968779260e+01	5.383018e+02	-9.374114e-01
9.004711568779260e+01	5.382123e+02	-9.372556e-01
9.004976911636386e+01	5.235849e+02	-9.117862e-01
9.005242254493513e+01	5.093062e+02	-8.869239e-01
9.005507597350639e+01	4.953761e+02	-8.626687e-01
9.005772940207764e+01	4.817947e+02	-8.390205e-01
9.006038283064890e+01	4.685619e+02	-8.159795e-01
